Date,actual,pred,error,abs_error,ape,horizon_day,stage,fold,year_month
2020-04-17,4558971.27,4537689.722985196,-21281.547014803626,21281.547014803626,0.004668059032274539,292,tune,2019-06-30,2020-04
2020-04-18,3884483.75,4589164.555470183,704680.8054701826,704680.8054701826,0.1814091268808069,293,tune,2019-06-30,2020-04
2020-04-19,5420905.61,5169955.08385586,-250950.5261441404,250950.5261441404,0.04629310011987838,294,tune,2019-06-30,2020-04
2020-04-20,3709374.1,5684946.092829556,1975571.992829556,1975571.992829556,0.5325890405148287,295,tune,2019-06-30,2020-04
2020-04-21,3772726.0,5623388.851744498,1850662.8517444981,1850662.8517444981,0.4905373069087175,296,tune,2019-06-30,2020-04
2020-04-22,5657450.97,5768944.231421748,111493.26142174844,111493.26142174844,0.01970733144891019,297,tune,2019-06-30,2020-04
2020-04-23,5173024.12,6077434.168532704,904410.0485327039,904410.0485327039,0.1748319798154554,298,tune,2019-06-30,2020-04
2020-04-24,3753095.45,4892017.689964565,1138922.2399645653,1138922.2399645653,0.30346210351899394,299,tune,2019-06-30,2020-04
2020-04-25,3664845.35,4823216.86997809,1158371.5199780897,1158371.5199780897,0.31607650783356783,300,tune,2019-06-30,2020-04
2020-04-26,4605371.55,5634410.8484443575,1029039.2984443577,1029039.2984443577,0.2234432742879036,301,tune,2019-06-30,2020-04
2020-04-27,5455531.12,6117206.2617536215,661675.1417536214,661675.1417536214,0.12128519244036892,302,tune,2019-06-30,2020-04
2020-04-28,5014129.21,8424878.435411915,3410749.225411915,3410749.225411915,0.6802276292780088,303,tune,2019-06-30,2020-04
2020-04-29,10020939.03,8560153.400856279,-1460785.6291437205,1460785.6291437205,0.14577332770616813,304,tune,2019-06-30,2020-04
2020-04-30,7581421.63,8247912.796725031,666491.1667250311,666491.1667250311,0.08791110681507251,305,tune,2019-06-30,2020-04
2020-05-01,6232298.35,6750478.394350905,518180.04435090534,518180.04435090534,0.08314429368595702,306,tune,2019-06-30,2020-05
2020-05-02,4883269.9,4015916.9337939825,-867352.9662060179,867352.9662060179,0.1776172490908229,307,tune,2019-06-30,2020-05
2020-05-03,4614868.43,4266142.32859267,-348726.10140732955,348726.10140732955,0.0755657732602638,308,tune,2019-06-30,2020-05
2020-05-04,1696650.37,4524011.266060314,2827360.896060314,2827360.896060314,1.6664369666570218,309,tune,2019-06-30,2020-05
2020-05-05,2127409.75,4934860.095820647,2807450.3458206467,2807450.3458206467,1.319656613316098,310,tune,2019-06-30,2020-05
2020-05-06,2719040.36,5039877.058447579,2320836.698447579,2320836.698447579,0.8535499261392278,311,tune,2019-06-30,2020-05
2020-05-07,3735794.57,4500418.52467751,764623.9546775105,764623.9546775105,0.20467505382061482,312,tune,2019-06-30,2020-05
2020-05-08,3885246.63,4014191.570133089,128944.9401330892,128944.9401330892,0.03318835389687712,313,tune,2019-06-30,2020-05
2020-05-09,2045722.89,4623033.179325312,2577310.2893253127,2577310.2893253127,1.2598530827043308,314,tune,2019-06-30,2020-05
2020-05-10,3584812.06,5127945.311962545,1543133.2519625449,1543133.2519625449,0.43046419899696076,315,tune,2019-06-30,2020-05
2020-05-11,2782658.98,5650736.091289688,2868077.111289688,2868077.111289688,1.0306965862161406,316,tune,2019-06-30,2020-05
2020-05-12,3333481.33,6136240.767742991,2802759.4377429914,2802759.4377429914,0.8407905010654406,317,tune,2019-06-30,2020-05
2020-05-13,3150929.25,6070821.879042704,2919892.6290427037,2919892.6290427037,0.92667667134789,318,tune,2019-06-30,2020-05
2020-05-14,4015255.86,5417090.743817514,1401834.883817514,1401834.883817514,0.349127162177285,319,tune,2019-06-30,2020-05
2020-05-15,5094966.3,4591084.91293078,-503881.3870692197,503881.3870692197,0.09889788418604845,320,tune,2019-06-30,2020-05
2020-05-16,3808061.0,5052246.269784218,1244185.2697842177,1244185.2697842177,0.32672409128535956,321,tune,2019-06-30,2020-05
2020-05-17,3532524.59,5472515.53025116,1939990.9402511604,1939990.9402511604,0.5491797412374588,322,tune,2019-06-30,2020-05
2020-05-18,3000875.02,5874867.5577630205,2873992.5377630205,2873992.5377630205,0.9577181717361293,323,tune,2019-06-30,2020-05
2020-05-19,3027466.21,6297554.49291805,3270088.28291805,3270088.28291805,1.0801403074678908,324,tune,2019-06-30,2020-05
2020-05-20,3689172.21,6922802.055061718,3233629.8450617185,3233629.8450617185,0.8765190836840112,325,tune,2019-06-30,2020-05
2020-05-21,4498828.44,6335261.1714673815,1836432.7314673811,1836432.7314673811,0.4082024366920249,326,tune,2019-06-30,2020-05
2020-05-22,5108046.04,5017027.552148694,-91018.48785130586,91018.48785130586,0.017818650642253384,327,tune,2019-06-30,2020-05
2020-05-23,4015420.66,4778508.302561702,763087.642561702,763087.642561702,0.19003927786776442,328,tune,2019-06-30,2020-05
2020-05-24,4700650.04,5535946.664866548,835296.624866548,835296.624866548,0.17769810935905112,329,tune,2019-06-30,2020-05
2020-05-25,4378883.27,6095459.224275199,1716575.9542751992,1716575.9542751992,0.39201226624047447,330,tune,2019-06-30,2020-05
2020-05-26,3938416.11,6672003.028456889,2733586.918456889,2733586.918456889,0.694082809461413,331,tune,2019-06-30,2020-05
2020-05-27,4400378.84,7286433.244655244,2886054.404655244,2886054.404655244,0.6558649856282021,332,tune,2019-06-30,2020-05
2020-05-28,7125254.26,8346202.194557279,1220947.9345572796,1220947.9345572796,0.17135499871372725,333,tune,2019-06-30,2020-05
2020-05-29,8058075.78,8011103.021670447,-46972.75832955353,46972.75832955353,0.005829277312846707,334,tune,2019-06-30,2020-05
2020-05-30,8571150.17,7523598.052566372,-1047552.1174336281,1047552.1174336281,0.12221838337405166,335,tune,2019-06-30,2020-05
2020-05-31,7068160.11,8702154.7195857,1633994.6095856996,1633994.6095856996,0.23117679624630058,336,tune,2019-06-30,2020-05
2020-06-01,7434640.87,8191666.551812877,757025.6818128768,757025.6818128768,0.1018241089314213,337,tune,2019-06-30,2020-06
2020-06-02,3295138.19,6142164.42471157,2847026.23471157,2847026.23471157,0.8640081448940903,338,tune,2019-06-30,2020-06
2020-06-03,3497127.32,5093026.994047243,1595899.6740472433,1595899.6740472433,0.4563458885012066,339,tune,2019-06-30,2020-06
2020-06-04,2962471.81,4921304.719808344,1958832.9098083437,1958832.9098083437,0.6612157129044018,340,tune,2019-06-30,2020-06
2020-06-05,2452274.28,4229378.554024863,1777104.2740248633,1777104.2740248633,0.7246759828288308,341,tune,2019-06-30,2020-06
2020-06-06,2258600.23,4242552.243384179,1983952.0133841787,1983952.0133841787,0.8783989247110715,342,tune,2019-06-30,2020-06
2020-06-07,2693731.83,4434620.270990723,1740888.4409907227,1740888.4409907227,0.6462738501295887,343,tune,2019-06-30,2020-06
2020-06-08,3084455.23,4844934.270845817,1760479.0408458174,1760479.0408458174,0.5707585001471451,344,tune,2019-06-30,2020-06
2020-06-09,3331413.85,5777725.224573845,2446311.374573845,2446311.374573845,0.734316264721612,345,tune,2019-06-30,2020-06
2020-06-10,3810023.86,5864150.226978956,2054126.366978956,2054126.366978956,0.5391374024043398,346,tune,2019-06-30,2020-06
2020-06-11,4027121.39,5679158.288463994,1652036.8984639938,1652036.8984639938,0.4102277379982315,347,tune,2019-06-30,2020-06
2020-06-12,2833219.35,4970698.505754679,2137479.1557546793,2137479.1557546793,0.7544347583799607,348,tune,2019-06-30,2020-06
2020-06-13,2840132.87,5021460.300015719,2181327.4300157186,2181327.4300157186,0.7680371059596653,349,tune,2019-06-30,2020-06
2020-06-14,3797554.63,5314459.270659686,1516904.6406596862,1516904.6406596862,0.39944248034680313,350,tune,2019-06-30,2020-06
2020-06-15,3921468.12,5842403.906738568,1920935.786738568,1920935.786738568,0.4898511802101729,351,tune,2019-06-30,2020-06
2020-06-16,3620819.64,6202498.033956613,2581678.3939566133,2581678.3939566133,0.7130093875530937,352,tune,2019-06-30,2020-06
2020-06-17,4864660.1,6246855.9814017005,1382195.881401701,1382195.881401701,0.28413000147773965,353,tune,2019-06-30,2020-06
2020-06-18,4188150.34,6150117.798874596,1961967.4588745963,1961967.4588745963,0.4684567887012853,354,tune,2019-06-30,2020-06
2020-06-19,2960897.79,5080026.327897543,2119128.537897543,2119128.537897543,0.7157047247813113,355,tune,2019-06-30,2020-06
2020-06-20,2189006.74,4663379.555951851,2474372.815951851,2474372.815951851,1.1303632696680737,356,tune,2019-06-30,2020-06
2020-06-21,3477329.48,5359449.4268495785,1882119.9468495785,1882119.9468495785,0.5412544188506343,357,tune,2019-06-30,2020-06
2020-06-22,3068801.79,5759227.220622198,2690425.4306221977,2690425.4306221977,0.8767022488676917,358,tune,2019-06-30,2020-06
2020-06-23,3277142.11,6147220.033975595,2870077.923975595,2870077.923975595,0.8757868373232051,359,tune,2019-06-30,2020-06
2020-06-24,4983800.13,6501804.665453899,1518004.5354538988,1518004.5354538988,0.30458776352531997,360,tune,2019-06-30,2020-06
2020-06-25,4480875.32,6121577.866860233,1640702.546860233,1640702.546860233,0.36615670593133864,361,tune,2019-06-30,2020-06
2020-06-26,3538964.96,4672698.734883064,1133733.7748830644,1133733.7748830644,0.32035744566486596,362,tune,2019-06-30,2020-06
2020-06-27,2952009.99,3898091.6298821047,946081.6398821045,946081.6398821045,0.3204872758178249,363,tune,2019-06-30,2020-06
2020-06-28,4033143.22,5351675.393569182,1318532.1735691815,1318532.1735691815,0.32692421311266534,364,tune,2019-06-30,2020-06
2020-06-29,5223388.62,5948151.772448161,724763.1524481606,724763.1524481606,0.13875344248235555,365,tune,2019-06-30,2020-06
2020-06-30,5506677.04,6981131.314420057,1474454.2744200574,1474454.2744200574,0.26775753575336925,366,tune,2019-06-30,2020-06
2020-07-01,4785799.65,4929582.387769552,143782.73776955158,143782.73776955158,0.030043618263366198,367,tune,2019-06-30,2020-07
2020-07-02,4866951.38,2039208.075564959,-2827743.304435041,2827743.304435041,0.5810091541196043,368,tune,2019-06-30,2020-07
2020-07-03,3696972.88,1511626.4683917812,-2185346.4116082187,2185346.4116082187,0.5911177827217977,369,tune,2019-06-30,2020-07
2020-07-04,706367.78,1458033.1457844237,751665.3657844237,751665.3657844237,1.0641274801413276,370,tune,2019-06-30,2020-07
2020-07-05,1406074.5,1622534.8201778624,216460.32017786242,216460.32017786242,0.1539465513227517,371,tune,2019-06-30,2020-07
2020-07-06,2077312.99,2020113.7675026213,-57199.22249737871,57199.22249737871,0.02753519704191457,372,tune,2019-06-30,2020-07
2020-07-07,2024009.16,2429148.5198560045,405139.3598560046,405139.3598560046,0.20016676201999234,373,tune,2019-06-30,2020-07
2020-07-08,1848400.71,2633363.6903749136,784962.9803749137,784962.9803749137,0.42467143413665626,374,tune,2019-06-30,2020-07
2020-07-09,2881762.16,2377925.480619556,-503836.67938044434,503836.67938044434,0.17483631590902848,375,tune,2019-06-30,2020-07
2020-07-10,2456330.77,2186275.9693307844,-270054.8006692156,270054.8006692156,0.10994235954191772,376,tune,2019-06-30,2020-07
2020-07-11,2777782.43,2060758.7008990655,-717023.7291009347,717023.7291009347,0.25812811016337756,377,tune,2019-06-30,2020-07
2020-07-12,2353469.99,2242133.761244542,-111336.22875545826,111336.22875545826,0.047307265114291196,378,tune,2019-06-30,2020-07
2020-07-13,2674159.75,2528885.402128009,-145274.34787199087,145274.34787199087,0.05432523164406722,379,tune,2019-06-30,2020-07
2020-07-14,2241406.69,2849617.5421362994,608210.8521362995,608210.8521362995,0.2713522962387069,380,tune,2019-06-30,2020-07
2020-07-15,2628917.79,2990674.9624609207,361757.17246092064,361757.17246092064,0.13760687908803745,381,tune,2019-06-30,2020-07
2020-07-16,3496916.1,2962770.0905644204,-534146.0094355796,534146.0094355796,0.15274773376335213,382,tune,2019-06-30,2020-07
2020-07-17,2963494.21,2781702.3426717296,-181791.86732827034,181791.86732827034,0.06134375654078647,383,tune,2019-06-30,2020-07
2020-07-18,2167217.41,2550544.6052484624,383327.19524846226,383327.19524846226,0.17687528416840387,384,tune,2019-06-30,2020-07
2020-07-19,2598183.41,2491321.310682648,-106862.09931735229,106862.09931735229,0.04112954416768918,385,tune,2019-06-30,2020-07
2020-07-20,2378509.49,2654512.4741494637,276002.9841494635,276002.9841494635,0.11604031235101923,386,tune,2019-06-30,2020-07
2020-07-21,3060145.15,2917121.918390422,-143023.23160957778,143023.23160957778,0.04673740120123968,387,tune,2019-06-30,2020-07
2020-07-22,3102912.51,3129156.880319505,26244.370319505222,26244.370319505222,0.00845797947409907,388,tune,2019-06-30,2020-07
2020-07-23,3882974.91,3283037.8511926685,-599937.0588073316,599937.0588073316,0.1545044901686814,389,tune,2019-06-30,2020-07
2020-07-24,3897982.79,3165077.513379122,-732905.2766208779,732905.2766208779,0.18802168098358327,390,tune,2019-06-30,2020-07
2020-07-25,2726776.18,2951876.765792807,225100.58579280693,225100.58579280693,0.08255191146374431,391,tune,2019-06-30,2020-07
2020-07-26,2852671.37,2785256.338071582,-67415.0319284182,67415.0319284182,0.0236322461245924,392,tune,2019-06-30,2020-07
2020-07-27,2831486.13,2808699.6977215777,-22786.432278422173,22786.432278422173,0.008047516827646326,393,tune,2019-06-30,2020-07
2020-07-28,2395619.59,3240056.5518768975,844436.9618768976,844436.9618768976,0.3524920924014057,394,tune,2019-06-30,2020-07
2020-07-29,3158908.2,4102113.132637744,943204.9326377437,943204.9326377437,0.29858573688141476,395,tune,2019-06-30,2020-07
2020-07-30,4151632.35,6072915.477764147,1921283.1277641472,1921283.1277641472,0.46277776204440335,396,tune,2019-06-30,2020-07
2020-07-31,5610491.95,5874185.605541093,263693.6555410931,263693.6555410931,0.047000095159408097,397,tune,2019-06-30,2020-07
2020-08-01,6132541.37,4336371.014973381,-1796170.3550266195,1796170.3550266195,0.2928916817118218,398,tune,2019-06-30,2020-08
2020-08-02,5345584.67,3233713.8742521526,-2111870.7957478473,2111870.7957478473,0.3950682527956006,399,tune,2019-06-30,2020-08
2020-08-03,4397713.48,3292029.252569823,-1105684.2274301774,1105684.2274301774,0.2514225250141074,400,tune,2019-06-30,2020-08
2020-08-04,3298352.62,3521458.587301616,223105.96730161598,223105.96730161598,0.06764163599391504,401,tune,2019-06-30,2020-08
2020-08-05,2223462.81,3543646.6762534156,1320183.8662534156,1320183.8662534156,0.5937512695584126,402,tune,2019-06-30,2020-08
2020-08-06,2991469.99,3377165.1648652004,385695.1748652002,385695.1748652002,0.12893165438881776,403,tune,2019-06-30,2020-08
2020-08-07,3277756.91,3142960.7433076072,-134796.1666923929,134796.1666923929,0.04112451606192873,404,tune,2019-06-30,2020-08
2020-08-08,2449651.51,2911482.21804987,461830.7080498701,461830.7080498701,0.18852914635595255,405,tune,2019-06-30,2020-08
2020-08-09,2935305.67,3115338.084917016,180032.41491701594,180032.41491701594,0.06133344706039284,406,tune,2019-06-30,2020-08
2020-08-10,2914723.92,3490856.965017233,576133.0450172331,576133.0450172331,0.19766298998816778,407,tune,2019-06-30,2020-08
2020-08-11,2533038.45,3770315.8856063327,1237277.4356063325,1237277.4356063325,0.4884558446423632,408,tune,2019-06-30,2020-08
2020-08-12,4245177.97,3866924.510480773,-378253.45951922657,378253.45951922657,0.08910190861073054,409,tune,2019-06-30,2020-08
2020-08-13,3438121.83,3792442.707522047,354320.87752204714,354320.87752204714,0.10305652185747215,410,tune,2019-06-30,2020-08
2020-08-14,3685522.51,3540892.891900283,-144629.61809971696,144629.61809971696,0.03924263593758839,411,tune,2019-06-30,2020-08
2020-08-15,2556409.43,3531690.4673247556,975281.0373247555,975281.0373247555,0.3815042402361798,412,tune,2019-06-30,2020-08
2020-08-16,2596444.46,3589221.7584822,992777.2984822001,992777.2984822001,0.38236030609420396,413,tune,2019-06-30,2020-08
2020-08-17,3646382.12,3885205.479286106,238823.35928610573,238823.35928610573,0.06549597695101295,414,tune,2019-06-30,2020-08
2020-08-18,3240488.83,3959069.946572949,718581.1165729491,718581.1165729491,0.2217508389229501,415,tune,2019-06-30,2020-08
2020-08-19,3279887.27,3872030.091367903,592142.8213679031,592142.8213679031,0.18053755285555992,416,tune,2019-06-30,2020-08
2020-08-20,3569013.59,3532856.8828182262,-36156.707181773614,36156.707181773614,0.010130728356731646,417,tune,2019-06-30,2020-08
2020-08-21,3939388.46,3387821.327858362,-551567.1321416381,551567.1321416381,0.14001338982996311,418,tune,2019-06-30,2020-08
2020-08-22,2465099.71,3198453.7827100214,733354.0727100214,733354.0727100214,0.29749468945822943,419,tune,2019-06-30,2020-08
2020-08-23,2832425.22,3296886.2699359367,464461.04993593646,464461.04993593646,0.16397998671115363,420,tune,2019-06-30,2020-08
2020-08-24,3217603.07,3599450.8968930943,381847.82689309446,381847.82689309446,0.11867462163165281,421,tune,2019-06-30,2020-08
2020-08-25,2428315.18,3763868.4421618944,1335553.2621618942,1335553.2621618942,0.5499917280762106,422,tune,2019-06-30,2020-08
2020-08-26,3194953.82,3921526.5068870764,726572.6868870766,726572.6868870766,0.22741257865413422,423,tune,2019-06-30,2020-08
2020-08-27,4445347.68,4923107.389301816,477759.7093018163,477759.7093018163,0.10747409284796737,424,tune,2019-06-30,2020-08
2020-08-28,7296538.72,5765400.4513669815,-1531138.2686330182,1531138.2686330182,0.2098444656280832,425,tune,2019-06-30,2020-08
2020-08-29,7517051.79,5045277.871436901,-2471773.9185630986,2471773.9185630986,0.3288222547370661,426,tune,2019-06-30,2020-08
2020-08-30,8480394.59,4450397.010979132,-4029997.579020868,4029997.579020868,0.4752134510076928,427,tune,2019-06-30,2020-08
2020-08-31,7490849.71,5046015.714335106,-2444833.9956648936,2444833.9956648936,0.3263760574986751,428,tune,2019-06-30,2020-08
2020-09-01,6047477.92,3579965.5685472274,-2467512.3514527725,2467512.3514527725,0.40802337504901093,429,tune,2019-06-30,2020-09
2020-09-02,1434923.77,2656126.6350092487,1221202.8650092487,1221202.8650092487,0.8510576593272607,430,tune,2019-06-30,2020-09
2020-09-03,1557705.54,2619365.1567888833,1061659.6167888832,1061659.6167888832,0.6815534704902463,431,tune,2019-06-30,2020-09
2020-09-04,1425115.38,2619094.45743767,1193979.07743767,1193979.07743767,0.8378122180097938,432,tune,2019-06-30,2020-09
2020-09-05,1581867.47,2418487.2641179357,836619.7941179357,836619.7941179357,0.5288810914848231,433,tune,2019-06-30,2020-09
2020-09-06,2654105.11,2759055.3648173865,104950.25481738662,104950.25481738662,0.03954261435312433,434,tune,2019-06-30,2020-09
